id;year;month;municipality_code_ibge;municipality_name;dengue_cases;chikungunya_cases;zika_cases;total_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
308;2000.0;1.0;4305587;Colinas;0;0;0;0;1137.0;240.1;83.4;25.9
309;2000.0;1.0;4306106;Cruz Alta;0;0;0;0;27132.0;106.4;70.9;23.8
310;2000.0;1.0;4306205;Cruzeiro do Sul;0;0;0;0;5723.0;331.1;83.9;25.9
311;2000.0;1.0;4306908;Encruzilhada do Sul;0;0;0;0;12905.0;80.4;71.6;22.7
312;2000.0;1.0;4310009;Ibirubá;0;0;0;0;9228.0;133.3;75.3;23.4
313;2000.0;1.0;4310504;Iraí;0;0;0;0;3527.0;174.5;69.3;25.5
314;2000.0;1.0;4311304;Lagoa Vermelha;0;0;0;0;12860.0;85.7;74.1;21.2
315;2000.0;1.0;4314100;Passo Fundo;0;0;0;0;95786.0;143.6;69.0;22.4
316;2000.0;1.0;4314407;Pelotas;0;0;0;0;166058.0;41.6;76.3;23.7
317;2000.0;1.0;4314902;Porto Alegre;0;0;0;0;687679.0;41.3;72.8;24.8
318;2000.0;1.0;4315008;Porto Lucena;0;0;0;0;2396.0;;;
319;2000.0;1.0;4315602;Rio Grande;0;0;0;0;102932.0;20.0;79.0;24.2
320;2000.0;1.0;4316907;Santa Maria;0;0;0;0;132595.0;246.0;69.7;25.2
321;2000.0;1.0;4317301;Santa Vitória do Palmar;0;0;0;0;20837.0;47.4;71.9;22.9
322;2000.0;1.0;4318903;São Luiz Gonzaga;0;0;0;0;15676.0;93.7;63.8;26.0
323;2000.0;1.0;4321451;Teutônia;0;0;0;0;14303.0;147.5;74.2;24.5
324;2000.0;1.0;4321501;Torres;0;0;0;0;32149.0;247.8;84.4;23.7
325;2000.0;1.0;4321907;Três Passos;0;0;0;0;11224.0;;;
326;2000.0;1.0;4322004;Triunfo;0;0;0;0;13318.0;93.65;76.35;23.5
327;2000.0;1.0;4322400;Uruguaiana;0;0;0;0;47276.0;152.7;65.4;25.6
328;2000.0;1.0;5000203;Água Clara;0;0;0;0;7335.0;;;
329;2000.0;1.0;5001102;Aquidauana;0;0;0;0;21169.0;;;
330;2000.0;1.0;5002100;Bela Vista;0;0;0;0;9239.0;;;
331;2000.0;1.0;5002704;Campo Grande;0;0;0;0;392791.0;169.4;73.9;26.2
332;2000.0;1.0;5002803;Caracol;0;0;0;0;2478.0;95.8;77.0;23.9
333;2000.0;1.0;5003207;Corumbá;0;0;0;0;38050.0;62.8;71.4;28.9
334;2000.0;1.0;5003702;Dourados;0;0;0;0;103076.0;208.6;;
335;2000.0;1.0;5004700;Ivinhema;0;0;0;0;12215.0;120.2;68.7;27.5
336;2000.0;1.0;5006309;Paranaíba;0;0;0;0;20136.0;269.8;75.9;26.3
337;2000.0;1.0;5006606;Ponta Porã;0;0;0;0;37658.0;91.1;70.7;25.6
338;2000.0;1.0;5008305;Três Lagoas;0;0;0;0;59627.0;217.6;;28.8
339;2000.0;1.0;5102504;Cáceres;0;0;0;0;39844.0;176.7;78.5;27.4
340;2000.0;1.0;5102702;Canarana;0;0;0;0;10048.0;358.0;85.0;24.4
341;2000.0;1.0;5103379;Cotriguaçu;0;0;0;0;5281.0;;88.9;24.7
342;2000.0;1.0;5103403;Cuiabá;0;0;0;0;279657.0;180.1;78.1;27.8
343;2000.0;1.0;5103502;Diamantino;0;0;0;0;9548.0;190.8;91.3;26.2
344;2000.0;1.0;5105606;Matupá;0;0;0;0;8017.0;;83.8;24.0
345;2000.0;1.0;5107008;Poxoréu;0;0;0;0;11361.0;259.2;79.9;25.9
346;2000.0;1.0;5107206;Rio Branco;0;0;0;0;2227.0;188.8;92.0;25.4
347;2000.0;1.0;5107305;São José do Rio Claro;0;0;0;0;6377.0;195.0;88.3;25.4
348;2000.0;1.0;5107602;Rondonópolis;0;0;0;0;105400.0;160.4;82.4;26.3
349;2000.0;1.0;5201702;Aragarças;0;0;0;0;8080.0;174.0;78.3;26.1
350;2000.0;1.0;5205109;Catalão;0;0;0;0;49953.0;317.9;75.6;23.9
351;2000.0;1.0;5208004;Formosa;0;0;0;0;50308.0;334.1;77.0;22.9
352;2000.0;1.0;5208103;Formoso;0;0;0;0;2410.0;232.4;74.2;23.9
353;2000.0;1.0;5208608;Goianésia;0;0;0;0;30189.0;249.6;81.3;24.1
354;2000.0;1.0;5208707;Goiânia;0;0;0;0;655531.0;385.7;77.7;24.2
355;2000.0;1.0;5208905;Goiás;0;0;0;0;14220.0;381.4;82.2;24.7
356;2000.0;1.0;5210109;Ipameri;0;0;0;0;12563.0;237.3;78.9;24.1
357;2000.0;1.0;5211503;Itumbiara;0;0;0;0;47434.0;223.4;78.6;25.3
358;2000.0;1.0;5211909;Jataí;0;0;0;0;45373.0;287.1;76.8;24.3
359;2000.0;1.0;5212501;Luziânia;0;0;0;0;92912.0;;;
360;2000.0;1.0;5217302;Pirenópolis;0;0;0;0;15028.0;261.4;82.2;23.5
361;2000.0;1.0;5218003;Porangatu;0;0;0;0;19420.0;;;
362;2000.0;1.0;5218300;Posse;0;0;0;0;14962.0;207.8;76.8;23.9
363;2000.0;1.0;5218805;Rio Verde;0;0;0;0;90664.0;222.9;78.2;23.8
364;2000.0;1.0;5220405;São Simão;0;0;0;0;8262.0;312.0;77.0;24.3
365;2000.0;1.0;5300108;Brasília;0;0;0;0;1172689.0;130.0;76.3;21.6
366;2000.0;2.0;1100205;Porto Velho;0;0;0;0;203556.0;;85.8;25.8
367;2000.0;2.0;1100452;Buritis;0;0;0;0;13246.0;140.7;77.8;25.2
368;2000.0;2.0;1200203;Cruzeiro do Sul;0;0;0;0;31869.0;252.3;82.1;25.8
369;2000.0;2.0;1200401;Rio Branco;0;0;0;0;148826.0;258.4;91.9;25.2
370;2000.0;2.0;1200609;Tarauacá;0;0;0;0;13618.0;172.0;87.9;
371;2000.0;2.0;1300409;Barcelos;0;0;0;0;5446.0;121.3;91.1;26.7
372;2000.0;2.0;1300607;Benjamin Constant;0;0;0;0;9094.0;206.4;90.6;25.6
373;2000.0;2.0;1301209;Coari;0;0;0;0;21305.0;235.9;85.1;26.3
374;2000.0;2.0;1301308;Codajás;0;0;0;0;6655.0;193.8;79.3;26.4
375;2000.0;2.0;1301407;Eirunepé;0;0;0;0;9680.0;321.2;89.7;25.6
376;2000.0;2.0;1301605;Fonte Boa;0;0;0;0;6053.0;188.9;90.6;26.1
377;2000.0;2.0;1301902;Itacoatiara;0;0;0;0;35124.0;464.7;89.3;25.6
378;2000.0;2.0;1302405;Lábrea;0;0;0;0;13474.0;215.3;89.4;25.6
379;2000.0;2.0;1302603;Manaus;0;0;0;0;738012.0;344.4;84.6;25.7
380;2000.0;2.0;1302702;Manicoré;0;0;0;0;14248.0;237.8;89.3;25.9
381;2000.0;2.0;1303403;Parintins;0;0;0;0;29973.0;422.8;87.8;26.1
382;2000.0;2.0;1304203;Tefé;0;0;0;0;21101.0;155.4;89.9;26.1
383;2000.0;2.0;1400100;Boa Vista;0;0;0;0;133020.0;76.4;71.2;27.4
384;2000.0;2.0;1400209;Caracaraí;0;0;0;0;8631.0;18.4;65.8;26.5
385;2000.0;2.0;1500602;Altamira;0;0;0;0;54274.0;328.3;84.2;25.0
386;2000.0;2.0;1501402;Belém;0;0;0;0;528989.0;435.6;89.9;25.7
387;2000.0;2.0;1501451;Belterra;0;0;0;0;7597.0;365.7;91.6;25.0
388;2000.0;2.0;1501808;Breves;0;0;0;0;28115.0;404.6;90.6;25.8
389;2000.0;2.0;1502103;Cametá;0;0;0;0;39905.0;332.9;91.8;25.9
390;2000.0;2.0;1502707;Conceição do Araguaia;0;0;0;0;19636.0;351.0;90.9;25.9
391;2000.0;2.0;1503606;Itaituba;0;0;0;0;46002.0;405.6;91.8;25.8
392;2000.0;2.0;1504208;Marabá;0;0;0;0;106660.0;391.7;84.4;25.9
393;2000.0;2.0;1504802;Monte Alegre;0;0;0;0;24608.0;310.6;63.7;25.8
394;2000.0;2.0;1505106;Óbidos;0;0;0;0;19117.0;229.2;88.0;25.4
395;2000.0;2.0;1505908;Porto de Moz;0;0;0;0;10520.0;229.9;90.5;26.0
396;2000.0;2.0;1507300;São Félix do Xingu;0;0;0;0;26484.0;;;
397;2000.0;2.0;1507904;Soure;0;0;0;0;9360.0;748.0;88.2;25.8
398;2000.0;2.0;1508035;Tracuateua;0;0;0;0;10705.0;687.0;92.2;25.5
399;2000.0;2.0;1508100;Tucuruí;0;0;0;0;34412.0;580.9;91.4;26.0
400;2000.0;2.0;1600105;Amapá;0;0;0;0;2579.0;;;
401;2000.0;2.0;1600303;Macapá;0;0;0;0;149531.0;294.1;87.0;25.7
402;2000.0;2.0;1702109;Araguaína;0;0;0;0;72039.0;354.1;88.6;24.7
403;2000.0;2.0;1707405;Esperantina;0;0;0;0;3213.0;310.0;84.2;26.1
404;2000.0;2.0;1709500;Gurupi;0;0;0;0;36801.0;;;
405;2000.0;2.0;1716505;Pedro Afonso;0;0;0;0;5847.0;271.7;84.9;25.3
406;2000.0;2.0;1716604;Peixe;0;0;0;0;5346.0;410.2;85.8;25.3
407;2000.0;2.0;1718204;Porto Nacional;0;0;0;0;29950.0;320.5;83.4;
408;2000.0;2.0;1720903;Taguatinga;0;0;0;0;6680.0;166.5;82.2;24.5
409;2000.0;2.0;1721000;Palmas;0;0;0;0;129424.0;526.7;84.7;25.0
410;2000.0;2.0;2100501;Alto Parnaíba;0;0;0;0;4381.0;276.2;89.7;25.9
411;2000.0;2.0;2101202;Bacabal;0;0;0;0;38964.0;236.3;84.8;
412;2000.0;2.0;2101400;Balsas;0;0;0;0;36996.0;258.9;83.9;25.3
413;2000.0;2.0;2101608;Barra do Corda;0;0;0;0;36839.0;304.7;;25.0
414;2000.0;2.0;2102804;Carolina;0;0;0;0;9989.0;294.1;83.2;25.3
415;2000.0;2.0;2103000;Caxias;0;0;0;0;60143.0;216.5;81.5;26.6
416;2000.0;2.0;2103208;Chapadinha;0;0;0;0;31620.0;397.9;84.8;25.7
417;2000.0;2.0;2103505;Colinas;0;0;0;0;16331.0;176.8;86.8;25.1
418;2000.0;2.0;2105302;Imperatriz;0;0;0;0;110137.0;;;
419;2000.0;2.0;2111300;São Luís;0;0;0;0;406974.0;392.1;85.7;25.9
420;2000.0;2.0;2112407;Turiaçu;0;0;0;0;11177.0;391.5;85.4;25.9
421;2000.0;2.0;2114007;Zé Doca;0;0;0;0;16234.0;235.1;83.0;26.2
422;2000.0;2.0;2200202;Água Branca;0;0;0;0;7530.0;289.6;78.3;24.3
423;2000.0;2.0;2201903;Bom Jesus;0;0;0;0;12197.0;182.3;81.1;18.5
424;2000.0;2.0;2202505;Caracol;0;0;0;0;4510.0;91.4;73.9;24.1
425;2000.0;2.0;2203701;Esperantina;0;0;0;0;16255.0;310.0;84.2;26.1
426;2000.0;2.0;2203909;Floriano;0;0;0;0;26074.0;193.2;86.1;25.7
427;2000.0;2.0;2207702;Parnaíba;0;0;0;0;64580.0;231.3;86.6;25.7
428;2000.0;2.0;2207801;Paulistana;0;0;0;0;10470.0;176.8;80.6;25.3
429;2000.0;2.0;2208007;Picos;0;0;0;0;36224.0;243.5;81.0;25.7
430;2000.0;2.0;2208403;Piripiri;0;0;0;0;26741.0;334.4;83.2;25.4
431;2000.0;2.0;2210003;São João do Piauí;0;0;0;0;9739.0;145.1;81.0;25.4
432;2000.0;2.0;2211001;Teresina;0;0;0;0;355470.0;306.8;84.1;25.8
433;2000.0;2.0;2300200;Acaraú;0;0;0;0;26163.0;111.2;;26.8
434;2000.0;2.0;2301901;Barbalha;0;0;0;0;29531.0;236.4;75.9;25.2
435;2000.0;2.0;2302701;Campos Sales;0;0;0;0;12662.0;162.1;78.0;23.9
436;2000.0;2.0;2304103;Crateús;0;0;0;0;34293.0;296.0;78.2;25.3
437;2000.0;2.0;2304400;Fortaleza;0;0;0;0;1034611.0;161.0;77.9;27.3
438;2000.0;2.0;2305100;Guaramiranga;0;0;0;0;3389.0;181.4;88.1;20.9
439;2000.0;2.0;2305506;Iguatu;0;0;0;0;44117.0;247.2;78.9;26.4
440;2000.0;2.0;2307007;Jaguaruana;0;0;0;0;14412.0;154.9;78.6;27.2
441;2000.0;2.0;2307304;Juazeiro do Norte;0;0;0;0;113276.0;;;
442;2000.0;2.0;2308708;Morada Nova;0;0;0;0;28744.0;125.9;75.4;26.7
443;2000.0;2.0;2311306;Quixadá;0;0;0;0;36341.0;;;
444;2000.0;2.0;2311405;Quixeramobim;0;0;0;0;34179.0;70.7;74.5;27.0
445;2000.0;2.0;2312908;Sobral;0;0;0;0;84238.0;140.4;83.5;25.8
446;2000.0;2.0;2313302;Tauá;0;0;0;0;27061.0;78.2;69.1;25.7
447;2000.0;2.0;2314102;Viçosa do Ceará;0;0;0;0;22760.0;;;
448;2000.0;2.0;2401008;Apodi;0;0;0;0;16745.0;164.1;71.5;27.6
449;2000.0;2.0;2401305;Campo Grande;0;0;0;0;4168.0;236.6;83.2;24.6
450;2000.0;2.0;2401701;Bom Jesus;0;0;0;0;4469.0;182.3;81.1;18.5
451;2000.0;2.0;2403004;Cruzeta;0;0;0;0;3639.0;202.2;67.6;27.1
452;2000.0;2.0;2403806;Florânia;0;0;0;0;4263.0;147.7;72.7;26.1
453;2000.0;2.0;2407104;Macaíba;0;0;0;0;38169.0;;;
454;2000.0;2.0;2407203;Macau;0;0;0;0;12928.0;167.4;79.1;27.8
455;2000.0;2.0;2407807;Monte Alegre;0;0;0;0;10024.0;310.6;63.7;25.8
456;2000.0;2.0;2408003;Mossoró;0;0;0;0;123480.0;194.7;79.0;27.2
457;2000.0;2.0;2408102;Natal;0;0;0;0;337029.0;84.0;89.7;26.8
458;2000.0;2.0;2408300;Nova Cruz;0;0;0;0;14199.0;;;
459;2000.0;2.0;2409332;Santa Maria;0;0;0;0;2208.0;90.5;75.4;23.6
460;2000.0;2.0;2411205;Santa Cruz;0;0;0;0;17091.0;139.0;;
461;2000.0;2.0;2413003;São Vicente;0;0;0;0;3039.0;;88.4;22.9
462;2000.0;2.0;2413508;Serrinha;0;0;0;0;3098.0;82.1;71.6;26.0
463;2000.0;2.0;2414902;Viçosa;0;0;0;0;788.0;148.0;82.9;22.6
464;2000.0;2.0;2500106;Água Branca;0;0;0;0;4434.0;289.6;78.3;24.3
465;2000.0;2.0;2501104;Areia;0;0;0;0;10203.0;155.3;82.0;23.7
466;2000.0;2.0;2501906;Belém;0;0;0;0;7291.0;435.6;89.9;25.7
467;2000.0;2.0;2502151;Boa Vista;0;0;0;0;2768.0;76.4;71.2;27.4
468;2000.0;2.0;2502201;Bom Jesus;0;0;0;0;1065.0;182.3;81.1;18.5
469;2000.0;2.0;2504009;Campina Grande;0;0;0;0;183901.0;153.9;73.7;24.7
470;2000.0;2.0;2506301;Guarabira;0;0;0;0;24270.0;;;
471;2000.0;2.0;2507507;João Pessoa;0;0;0;0;377756.0;149.4;76.9;27.9
472;2000.0;2.0;2509701;Monteiro;0;0;0;0;17629.0;238.7;71.5;24.8
473;2000.0;2.0;2510808;Patos;0;0;0;0;45320.0;151.3;65.9;27.0
474;2000.0;2.0;2513208;Santa Cruz;0;0;0;0;2684.0;139.0;;
475;2000.0;2.0;2516805;Triunfo;0;0;0;0;4039.0;122.7;79.05;23.05
476;2000.0;2.0;2603009;Cabrobó;0;0;0;0;13057.0;150.7;70.1;26.3
477;2000.0;2.0;2606002;Garanhuns;0;0;0;0;61356.0;46.1;87.7;22.7
478;2000.0;2.0;2606200;Goiana;0;0;0;0;41466.0;;;
479;2000.0;2.0;2609501;Nazaré da Mata;0;0;0;0;12651.0;;;
480;2000.0;2.0;2609600;Olinda;0;0;0;0;153234.0;;;
481;2000.0;2.0;2609907;Ouricuri;0;0;0;0;32040.0;110.5;82.0;24.9
482;2000.0;2.0;2610905;Pesqueira;0;0;0;0;29617.0;96.6;78.5;22.8
483;2000.0;2.0;2611101;Petrolina;0;0;0;0;159256.0;170.4;67.1;26.4
484;2000.0;2.0;2612455;Santa Cruz;0;0;0;0;6026.0;139.0;;
485;2000.0;2.0;2614501;Surubim;0;0;0;0;28761.0;77.0;;
486;2000.0;2.0;2615706;Triunfo;0;0;0;0;7500.0;122.7;79.05;23.05
487;2000.0;2.0;2700102;Água Branca;0;0;0;0;8244.0;289.6;78.3;24.3
488;2000.0;2.0;2700300;Arapiraca;0;0;0;0;96116.0;;;
489;2000.0;2.0;2700805;Belém;0;0;0;0;2170.0;435.6;89.9;25.7
490;2000.0;2.0;2701506;Campo Grande;0;0;0;0;3380.0;236.6;83.2;24.6
491;2000.0;2.0;2704302;Maceió;0;0;0;0;403096.0;151.0;74.6;25.7
492;2000.0;2.0;2704401;Major Isidoro;0;0;0;0;7538.0;;;
493;2000.0;2.0;2705002;Mata Grande;0;0;0;0;10531.0;;;
494;2000.0;2.0;2706307;Palmeira dos Índios;0;0;0;0;30820.0;51.9;68.3;26.5
495;2000.0;2.0;2706406;Pão de Açúcar;0;0;0;0;10124.0;41.9;62.2;29.0
496;2000.0;2.0;2707404;Porto de Pedras;0;0;0;0;4183.0;185.7;;26.8
497;2000.0;2.0;2709400;Viçosa;0;0;0;0;9954.0;148.0;82.9;22.6
498;2000.0;2.0;2800308;Aracaju;0;0;0;0;267071.0;276.7;80.3;26.4
499;2000.0;2.0;2803005;Itabaianinha;0;0;0;0;17052.0;106.9;84.2;24.4
500;2000.0;2.0;2805703;Propriá;0;0;0;0;11845.0;124.4;77.0;27.1
501;2000.0;2.0;2900702;Alagoinhas;0;0;0;0;70414.0;94.2;78.8;25.8
502;2000.0;2.0;2902708;Barra;0;0;0;0;21037.0;206.7;63.3;25.9
503;2000.0;2.0;2903201;Barreiras;0;0;0;0;70200.0;248.4;80.6;24.7
504;2000.0;2.0;2903904;Bom Jesus da Lapa;0;0;0;0;27189.0;165.3;80.3;25.6
505;2000.0;2.0;2905206;Caetité;0;0;0;0;24459.0;18.0;67.4;
506;2000.0;2.0;2905701;Camaçari;0;0;0;0;177233.0;214.6;81.1;26.3
507;2000.0;2.0;2906204;Canarana;0;0;0;0;11409.0;291.1;86.0;24.3
508;2000.0;2.0;2906303;Canavieiras;0;0;0;0;17067.0;160.9;82.7;26.4
509;2000.0;2.0;2906907;Caravelas;0;0;0;0;10161.0;110.7;84.7;24.7
510;2000.0;2.0;2907103;Carinhanha;0;0;0;0;13945.0;51.8;68.2;25.8
511;2000.0;2.0;2907905;Cipó;0;0;0;0;7585.0;73.0;70.4;26.8
512;2000.0;2.0;2909307;Correntina;0;0;0;0;15964.0;;;
513;2000.0;2.0;2909802;Cruz das Almas;0;0;0;0;28010.0;64.8;84.1;25.7
514;2000.0;2.0;2910800;Feira de Santana;0;0;0;0;288378.0;54.1;75.2;26.0
515;2000.0;2.0;2911808;Guaratinga;0;0;0;0;10775.0;113.0;76.7;25.8
516;2000.0;2.0;2914604;Irecê;0;0;0;0;31512.0;83.5;;23.7
517;2000.0;2.0;2914703;Itaberaba;0;0;0;0;31126.0;73.0;72.0;26.1
518;2000.0;2.0;2914802;Itabuna;0;0;0;0;93345.0;;;
519;2000.0;2.0;2917201;Ituaçu;0;0;0;0;8692.0;105.8;66.0;25.6
520;2000.0;2.0;2917508;Jacobina;0;0;0;0;42748.0;124.8;71.6;25.1
521;2000.0;2.0;2919306;Lençóis;0;0;0;0;5920.0;93.9;72.4;25.4
522;2000.0;2.0;2921500;Monte Santo;0;0;0;0;24887.0;84.3;66.0;25.3
523;2000.0;2.0;2921708;Morro do Chapéu;0;0;0;0;18502.0;76.6;80.0;21.8
524;2000.0;2.0;2922003;Mucuri;0;0;0;0;19098.0;;;
525;2000.0;2.0;2924009;Paulo Afonso;0;0;0;0;49975.0;122.4;68.0;26.9
526;2000.0;2.0;2926004;Remanso;0;0;0;0;18049.0;210.6;76.1;26.4
527;2000.0;2.0;2930105;Senhor do Bonfim;0;0;0;0;35063.0;86.1;67.1;25.2
528;2000.0;2.0;2930501;Serrinha;0;0;0;0;39114.0;82.1;71.6;26.0
529;2000.0;2.0;2933307;Vitória da Conquista;0;0;0;0;160658.0;73.2;79.3;22.2
530;2000.0;2.0;3101102;Aimorés;0;0;0;0;12587.0;41.3;83.1;27.6
531;2000.0;2.0;3103405;Araçuaí;0;0;0;0;15703.0;66.3;67.5;26.7
532;2000.0;2.0;3104007;Araxá;0;0;0;0;47752.0;367.9;89.4;22.0
533;2000.0;2.0;3104502;Arinos;0;0;0;0;8327.0;142.3;72.7;25.8
534;2000.0;2.0;3105103;Bambuí;0;0;0;0;13313.0;151.4;84.0;23.3
535;2000.0;2.0;3105608;Barbacena;0;0;0;0;56122.0;137.3;84.7;21.0
536;2000.0;2.0;3106200;Belo Horizonte;0;0;0;0;1027170.0;194.0;69.3;23.4
537;2000.0;2.0;3107109;Boa Esperança;0;0;0;0;17576.0;102.0;72.8;26.5
538;2000.0;2.0;3107406;Bom Despacho;0;0;0;0;25040.0;262.7;90.9;23.3
539;2000.0;2.0;3109303;Buritis;0;0;0;0;11690.0;140.7;77.8;25.2
540;2000.0;2.0;3112109;Caparaó;0;0;0;0;2402.0;82.0;82.1;22.3
541;2000.0;2.0;3112604;Capinópolis;0;0;0;0;6695.0;336.7;85.1;24.1
542;2000.0;2.0;3113404;Caratinga;0;0;0;0;43134.0;124.0;77.5;23.6
543;2000.0;2.0;3113503;Carbonita;0;0;0;0;5248.0;161.8;80.6;23.3
544;2000.0;2.0;3115508;Caxambu;0;0;0;0;10978.0;224.0;71.5;21.8
545;2000.0;2.0;3119401;Coronel Fabriciano;0;0;0;0;43598.0;226.5;76.1;25.4
546;2000.0;2.0;3119609;Coronel Pacheco;0;0;0;0;1596.0;137.5;84.0;24.1
547;2000.0;2.0;3120904;Curvelo;0;0;0;0;37360.0;133.0;71.6;24.5
548;2000.0;2.0;3121605;Diamantina;0;0;0;0;24765.0;102.4;77.7;20.4
549;2000.0;2.0;3122306;Divinópolis;0;0;0;0;106845.0;117.7;72.5;23.4
550;2000.0;2.0;3124302;Espinosa;0;0;0;0;13975.0;15.9;72.7;
551;2000.0;2.0;3126000;Florestal;0;0;0;0;4829.0;80.0;76.3;22.5
552;2000.0;2.0;3126208;Formoso;0;0;0;0;3720.0;218.7;74.9;24.0
553;2000.0;2.0;3127107;Frutal;0;0;0;0;28235.0;224.0;81.0;25.1
554;2000.0;2.0;3127388;Goianá;0;0;0;0;2356.0;;;
555;2000.0;2.0;3127701;Governador Valadares;0;0;0;0;125248.0;110.7;77.8;26.4
556;2000.0;2.0;3129806;Ibirité;0;0;0;0;67182.0;;;
557;2000.0;2.0;3132107;Itacarambi;0;0;0;0;7117.0;;;
558;2000.0;2.0;3132503;Itamarandiba;0;0;0;0;15398.0;199.9;;
559;2000.0;2.0;3134202;Ituiutaba;0;0;0;0;48640.0;285.7;78.7;24.9
560;2000.0;2.0;3135100;Janaúba;0;0;0;0;29719.0;120.0;67.1;25.3
561;2000.0;2.0;3135209;Januária;0;0;0;0;29351.0;105.1;83.2;24.8
562;2000.0;2.0;3136207;João Monlevade;0;0;0;0;33244.0;130.2;76.1;22.8
563;2000.0;2.0;3136306;João Pinheiro;0;0;0;0;21891.0;163.9;75.8;24.3
564;2000.0;2.0;3136702;Juiz de Fora;0;0;0;0;267747.0;102.3;82.2;21.5
565;2000.0;2.0;3136801;Juramento;0;0;0;0;2272.0;65.7;75.3;23.9
566;2000.0;2.0;3137809;Lambari;0;0;0;0;10600.0;201.6;86.7;22.2
567;2000.0;2.0;3138203;Lavras;0;0;0;0;47213.0;156.0;78.2;22.4
568;2000.0;2.0;3139003;Machado;0;0;0;0;16551.0;228.5;84.7;22.1
569;2000.0;2.0;3139904;Maria da Fé;0;0;0;0;5753.0;134.1;80.2;20.1
570;2000.0;2.0;3140704;Mateus Leme;0;0;0;0;20870.0;;;
571;2000.0;2.0;3142908;Monte Azul;0;0;0;0;11127.0;45.9;68.9;25.3
572;2000.0;2.0;3143302;Montes Claros;0;0;0;0;180227.0;85.4;72.7;24.3
573;2000.0;2.0;3143906;Muriaé;0;0;0;0;50591.0;159.1;78.0;25.3
574;2000.0;2.0;3145604;Oliveira;0;0;0;0;18389.0;;;
575;2000.0;2.0;3147006;Paracatu;0;0;0;0;39829.0;205.9;77.9;24.5
576;2000.0;2.0;3147600;Passa Quatro;0;0;0;0;7166.0;243.6;77.6;21.9
577;2000.0;2.0;3148004;Patos de Minas;0;0;0;0;77170.0;163.1;81.6;22.4
578;2000.0;2.0;3148707;Pedra Azul;0;0;0;0;9188.0;37.0;77.2;24.4
579;2000.0;2.0;3151206;Pirapora;0;0;0;0;23417.0;88.4;77.3;25.8
580;2000.0;2.0;3152006;Pompéu;0;0;0;0;15212.0;218.5;78.9;24.2
581;2000.0;2.0;3152204;Porteirinha;0;0;0;0;17827.0;;;
582;2000.0;2.0;3157005;Salinas;0;0;0;0;20043.0;64.3;72.4;25.2
583;2000.0;2.0;3162500;São João del Rei;0;0;0;0;45678.0;185.1;77.3;22.1
584;2000.0;2.0;3163706;São Lourenço;0;0;0;0;22452.0;222.5;80.3;21.6
585;2000.0;2.0;3166709;Serra dos Aimorés;0;0;0;0;3436.0;111.0;79.5;25.6
586;2000.0;2.0;3167202;Sete Lagoas;0;0;0;0;97409.0;216.5;72.7;23.3
587;2000.0;2.0;3168606;Teófilo Otoni;0;0;0;0;60684.0;129.6;76.4;25.8
588;2000.0;2.0;3170107;Uberaba;0;0;0;0;152552.0;350.0;78.8;23.5
589;2000.0;2.0;3170206;Uberlândia;0;0;0;0;336870.0;280.6;81.4;23.5
590;2000.0;2.0;3170404;Unaí;0;0;0;0;39753.0;260.5;75.3;25.2
591;2000.0;2.0;3171303;Viçosa;0;0;0;0;40375.0;148.0;82.9;22.6
592;2000.0;2.0;3200300;Alfredo Chaves;0;0;0;0;7673.0;193.4;;
593;2000.0;2.0;3201001;Boa Esperança;0;0;0;0;6011.0;102.0;72.8;26.5
594;2000.0;2.0;3202108;Ecoporanga;0;0;0;0;11936.0;61.8;;
595;2000.0;2.0;3202900;Itarana;0;0;0;0;4603.0;72.3;;
596;2000.0;2.0;3203205;Linhares;0;0;0;0;74739.0;89.0;82.4;26.3
597;2000.0;2.0;3203700;Muniz Freire;0;0;0;0;9253.0;83.6;;
598;2000.0;2.0;3204609;Santa Teresa;0;0;0;0;11844.0;75.2;82.4;22.7
599;2000.0;2.0;3204906;São Mateus;0;0;0;0;62132.0;144.5;82.8;26.5
600;2000.0;2.0;3205309;Vitória;0;0;0;0;148278.0;116.3;77.1;26.8
601;2000.0;2.0;3300100;Angra dos Reis;0;0;0;0;93974.0;202.3;;
602;2000.0;2.0;3301207;Carmo;0;0;0;0;8059.0;156.1;;
603;2000.0;2.0;3301504;Cordeiro;0;0;0;0;9635.0;206.9;82.6;23.3
604;2000.0;2.0;3301876;Iguaba Grande;0;0;0;0;21396.0;44.2;75.7;26.5
605;2000.0;2.0;3302205;Itaperuna;0;0;0;0;49275.0;98.4;76.2;26.1
606;2000.0;2.0;3302700;Maricá;0;0;0;0;106494.0;204.0;80.0;26.2
607;2000.0;2.0;3303401;Nova Friburgo;0;0;0;0;97199.0;;;
608;2000.0;2.0;3304003;Piraí;0;0;0;0;13143.0;143.9;;
609;2000.0;2.0;3304201;Resende;0;0;0;0;59324.0;240.5;81.4;23.9
610;2000.0;2.0;3304300;Rio Bonito;0;0;0;0;25870.0;83.2;72.8;25.7
611;2000.0;2.0;3304557;Rio de Janeiro;0;0;0;0;2920214.0;;;
612;2000.0;2.0;3304607;Santa Maria Madalena;0;0;0;0;5510.0;201.5;;
613;2000.0;2.0;3304706;Santo Antônio de Pádua;0;0;0;0;20120.0;187.1;78.8;26.0
614;2000.0;2.0;3304805;São Fidélis;0;0;0;0;19372.0;105.1;;
